Name,Unknotting,Genus,Bridge,Nakanishi,Tunnel,Symmetry type,Symmetry group,Montesinos?,Montesinos fractions,Kohno,Min num gen (Heegaard realizable)
12n_152,1,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-13/21']",0.7485896873611991,2
12n_153,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '5/17']",0.5895117958968039,2
12n_154,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-12/17']",0.9512124145057667,2
12n_155,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-5/17']",1.0485641629365998,2
12n_156,2,4,3,"[1, 2]",,reversible,D1,N,['n/a'],1.4170852545827228,
12n_157,2,3,3,"[1, 2]",,reversible,D1,N,['n/a'],1.4478885260197865,
12n_158,[1; 2],3,3,1,,reversible,D1,N,['n/a'],1.2062924935736399,
12n_159,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '12/17']",0.9258550568327722,2
12n_160,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '12/19']",0.990867995125007,2
12n_161,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-7/19']",0.8793457127578602,2
12n_162,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-12/19']",0.637462051825399,2
12n_163,3,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '11/19']",0.4187062081678476,2
12n_164,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-8/19']",0.1197574999157316,2
12n_165,1,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-11/19']",0.48388903560039476,2
12n_166,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '9/13']",0.9098300562505484,2
12n_167,[1; 2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-4/13']",1.101300305330955,2
12n_168,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-9/13']",1.0742572562036066,2
12n_169,[3; 4],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '11/15']",0.6737620787507353,2
12n_170,[1; 2],2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-4/15']",0.8165890651267549,2
12n_171,2,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-11/15']",0.9759111274880269,2
12n_172,3,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '7/19']",0.1458980337503153,2
12n_173,2,4,3,1,2,chiral,1,N,['n/a'],0.6851886155199747,
12n_174,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],0.18482916481596406,
12n_175,2,4,3,1,2,chiral,1,N,['n/a'],0.6374620518253727,
12n_176,[1; 2],2,3,"[1, 2]",2,chiral,1,N,['n/a'],0.18033988749894903,
12n_177,3,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.213804842752404,
12n_178,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.2985316934180935,
12n_179,2,3,3,1,2,chiral,1,N,['n/a'],1.1437033291077674,
12n_180,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.0398587344239456,
12n_181,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.7869054771950657,
12n_182,[1; 2],4,3,1,2,chiral,1,N,['n/a'],1.079474358786268,
12n_183,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.0898336427266522,
12n_184,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.8997833711619769,
12n_185,3,4,3,1,2,chiral,1,N,['n/a'],1.2286917549830543,
12n_186,[2; 3],4,3,1,2,chiral,1,N,['n/a'],1.1613399152669253,
12n_187,4,4,3,1,2,chiral,1,N,['n/a'],0.8997833711620719,
12n_188,2,4,3,1,2,chiral,1,N,['n/a'],1.0056024257980924,
12n_189,[1; 2],4,3,1,2,chiral,1,N,['n/a'],0.9319033345984946,
12n_190,[2; 3],4,3,1,2,chiral,1,N,['n/a'],1.348236156519212,
12n_191,3,4,3,1,2,chiral,1,N,['n/a'],1.3591017580680056,
12n_192,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a'],1.143703329107698,
12n_193,[2; 3],3,3,1,2,chiral,1,N,['n/a'],1.3372822734068046,
12n_194,2,3,3,1,2,chiral,1,N,['n/a'],1.2138048427524104,
12n_195,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.9098300562504971,
12n_196,[2; 3],3,3,1,2,chiral,1,N,['n/a'],1.1643258891982278,
12n_197,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.8857116468222476,
12n_198,1,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '8/21']",1.0377930074215396,2
12n_199,2,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '4/13']",0.8208301156453676,2
12n_200,2,2,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '4/15']",1.0961870842840364,2
12n_201,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.7634520270229647,
12n_202,[2;3],3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.898308187015132,
12n_203,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.9908679951249487,
12n_204,[2; 3],3,3,"[1, 2]",,reversible,D1,N,['n/a'],0.27050983124842354,
12n_205,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],0.24887613391229177,
12n_206,2,4,3,1,2,chiral,1,N,['n/a'],0.6983294745857862,
12n_207,3,4,3,1,,reversible,D1,N,['n/a'],0.8997833711620399,
12n_208,[2; 3],3,3,1,2,chiral,1,N,['n/a'],0.32030052108830365,
12n_209,2,3,3,1,2,chiral,1,N,['n/a'],0.7468159102899488,
12n_210,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.9512124145057242,
12n_211,2,3,3,1,,reversible,D1,N,['n/a'],0.573884606227075,
12n_212,[2;3],3,3,1,2,chiral,1,N,['n/a'],0.32030052108830365,
12n_213,2,3,3,1,2,chiral,1,N,['n/a'],0.7468159102899488,
12n_214,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.9512124145057242,
12n_215,2,3,3,1,2,chiral,1,N,['n/a'],1.3657738484173203,
12n_216,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a'],1.2640941396062484,
12n_217,3,3,3,1,2,chiral,1,N,['n/a'],0.9759111274880193,
12n_218,1,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '8/19']",0.8664735454726069,2
12n_219,2,4,4,2,2,reversible,D1,Y,"['1/2', '2/3', '3/5', '-2/3']",1.0021436330710436,
12n_220,3,4,4,2,2,reversible,D2,Y,"['1/2', '2/3', '-3/5', '-1/3']",0.9908679951249508,
12n_221,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-3/5', '-2/3']",1.109523762142611,
12n_222,2,3,4,2,2,reversible,D2,Y,"['1/2', '2/3', '3/5', '-1/3']",1.0132938067740436,
12n_223,2,3,4,2,2,reversible,D2,Y,"['1/2', '2/3', '-3/5', '2/3']",1.210940881638362,
12n_224,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-3/5', '1/3']",1.2640941396062648,
12n_225,2,2,4,2,2,reversible,D2,Y,"['1/2', '2/3', '-2/5', '-1/3']",1.2406048056377055,
12n_226,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],0.24887613391229177,
12n_227,2,4,3,1,2,chiral,1,N,['n/a'],0.6983294745857862,
12n_228,3,4,3,1,,reversible,D1,N,['n/a'],0.8997833711620399,
12n_229,3,4,4,2,2,reversible,D2,Y,"['1/2', '-2/3', '2/5', '1/3']",1.1768906624088935,
12n_230,[1; 2],3,3,1,,reversible,D1,N,['n/a'],0.5738846062270714,
12n_231,1,3,3,1,2,chiral,1,N,['n/a'],0.1803398874991018,
12n_232,1,2,3,1,2,chiral,1,N,['n/a'],0.1803398874991018,
12n_233,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '6/7']",1.037793007417547,2
12n_234,3,4,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-1/7']",1.0742572562036075,2
12n_235,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-6/7']",0.9999999999999885,2
12n_236,[2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '10/13']",0.502323814895492,2
12n_237,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-3/13']",0.8452308397885543,2
12n_238,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-10/13']",1.037793007421538,2
12n_239,[2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '10/17']",0.7082039324978444,2
12n_240,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-7/17']",0.2488761339122809,2
12n_241,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-10/17']",0.2830546701048977,2
12n_242,5,5,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '1/7']",0.8208301156455792,2
12n_243,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '3/13']",1.0961870842840467,2
12n_244,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '7/17']",0.7410467470089978,2
12n_245,[3; 4],3,3,"[1, 2]",,reversible,D1,N,['n/a'],1.5122073497903619,
12n_246,[1; 2],2,3,1,,reversible,D1,N,['n/a'],1.4478885260197725,
12n_247,2,2,3,1,,reversible,D1,N,['n/a'],1.1437033291077756,
12n_248,[2; 3],2,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '6/11']",1.0961870842839134,2
12n_249,1,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-5/11']",0.9098300562505072,2
12n_250,1,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-6/11']",0.7082039324993694,2
12n_251,3,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '5/11']",0.5895117958968009,2
12n_252,1,3,3,1,2,chiral,1,N,['n/a'],0.8053800873175685,
12n_253,[2; 3],3,3,1,2,chiral,1,N,['n/a'],0.48388903560048263,
12n_254,2,3,3,1,2,chiral,1,N,['n/a'],0.37276488070118763,
12n_255,1,3,3,1,2,chiral,1,N,['n/a'],0.8817827078427135,
12n_256,2,3,3,1,2,chiral,1,N,['n/a'],0.7797332821347324,
12n_257,2,3,3,2,2,chiral,1,N,['n/a'],0.2251734692635921,
12n_258,[1; 2],2,3,1,,reversible,D1,N,['n/a'],0.3135292051871013,
12n_259,[3; 4],3,3,1,2,chiral,1,N,['n/a'],0.47665943954583556,
12n_260,[2; 3],2,3,"[1, 2]",,reversible,D1,N,['n/a'],0.472135954999616,
12n_261,2,4,4,2,2,reversible,D2,Y,"['1/2', '-2/3', '3/5', '1/3']",1.1357273831228771,
12n_262,1,3,3,1,2,chiral,1,N,['n/a'],0.8053800873175685,
12n_263,1,3,3,1,2,chiral,1,N,['n/a'],0.8817827078427135,
12n_264,2,3,3,1,2,chiral,1,N,['n/a'],0.7797332821347324,
12n_265,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.8729333558609484,
12n_266,2,3,3,1,2,chiral,1,N,['n/a'],0.8857116468222322,
12n_267,2,3,3,1,2,chiral,1,N,['n/a'],0.8344067091608229,
12n_268,2,2,3,2,2,chiral,1,N,['n/a'],2.126696745250666,
12n_269,2,3,3,2,2,reversible,D1,N,['n/a'],2.1121914733476364,
12n_270,[2; 3],2,3,2,2,reversible,D1,N,['n/a'],2.092856094558752,
12n_271,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '3/8']",1.3830891787104596,
12n_272,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '5/8']",1.5902988040906336,
12n_273,2,3,3,2,2,reversible,D2,Y,"['3/5', '-2/5', '-1/4']",1.266837941985269,
12n_274,2,2,3,2,2,reversible,D2,Y,"['3/5', '-2/5', '-3/4']",0.7797332821347392,
12n_275,1,2,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '2/7']",1.1643258891982504,
12n_276,3,3,3,2,2,reversible,D6,Y,"['3/5', '-2/5', '-2/5']",1.4865250561402679,
12n_277,1,3,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '4/7']",1.1893227006465643,
12n_278,2,2,3,"[1, 2]",2,chiral,Z2,Y,"['2/3', '-3/5', '4/5']",0.18033988749894903,
12n_279,1,2,3,1,,reversible,D1,N,['n/a'],1.6164804329187754,
12n_280,[1; 2],3,3,1,,reversible,D1,N,['n/a'],1.8020278067418178,
12n_281,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.3124579198151174,
12n_282,[1; 2],2,3,1,,reversible,D1,N,['n/a'],1.0377930074215196,
12n_283,2,4,3,1,,reversible,D1,N,['n/a'],1.011173811736577,
12n_284,[1; 2],3,3,1,,reversible,D1,N,['n/a'],1.5061840699339952,
12n_285,[1; 2],3,3,1,,reversible,D1,N,['n/a'],0.9908679951249486,
12n_286,[1; 2],2,3,1,2,chiral,Z2,Y,"['2/3', '-2/3', '5/13']",0.22517346926358564,
12n_287,[1; 2],4,3,1,,reversible,D1,N,['n/a'],0.08600861189392818,
12n_288,[1; 2],2,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-5/7']",1.278395567209719,2
12n_289,3,3,3,1,1,reversible,D2,Y,"['1/2', '5/7', '-2/7']",1.5995209099283463,2
12n_290,2,3,3,1,2,chiral,1,N,['n/a'],1.1691411441858428,
12n_291,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a'],1.0398587344239048,
12n_292,4,4,3,1,2,chiral,1,N,['n/a'],1.0742572562036,
12n_293,2,2,3,1,1,reversible,D2,Y,"['1/2', '-5/7', '2/7']",1.184589484801512,2
12n_294,[2; 3],4,3,2,2,reversible,D2,Y,"['3/5', '3/5', '-3/4']",1.5528627969843691,
12n_295,[1; 2],3,3,"[1, 2]",2,reversible,D1,Y,"['2/3', '3/5', '-3/8']",1.198733066123119,
12n_296,2,4,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '-3/8']",1.1643258891982278,
12n_297,2,3,3,2,2,reversible,D2,Y,"['3/5', '3/5', '-1/4']",0.8518517542979857,
12n_298,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.9220971796934964,
12n_299,2,3,3,1,,reversible,D1,N,['n/a'],1.323617258233415,
12n_300,1,3,3,1,2,reversible,D1,Y,"['2/3', '3/5', '-5/8']",1.404197061057324,
12n_301,[1; 2],4,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '-5/8']",1.1893227006465643,
12n_302,[1; 2],3,3,1,2,reversible,D2,Y,"['2/3', '2/3', '-5/13']",0.08600861189396111,
12n_303,2,3,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '4/5']",1.5528627969843583,2
12n_304,[1; 2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-1/5']",1.6951309164120292,2
12n_305,4,4,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-4/5']",1.5024494047228303,2
12n_306,1,2,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '4/7']",1.6311365550603911,2
12n_307,[1; 2; 3],2,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-3/7']",1.3304673098316224,2
12n_308,3,3,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-4/7']",1.5061840699339917,2
12n_309,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '1/5']",1.5024494047228327,2
12n_310,1,2,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '3/7']",1.6688973182171547,2
12n_311,1,2,3,1,,reversible,D1,N,['n/a'],1.5219027313754474,
12n_312,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.1768906624088962,
12n_313,1,2,3,0,2,chiral,1,N,['n/a'],1.417085254582728,
12n_314,[1; 2],3,3,1,,reversible,D1,N,['n/a'],0.8997833711620725,
12n_315,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.48388903560040814,
12n_316,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.5716922651314644,
12n_317,2,3,3,1,2,chiral,1,N,['n/a'],0.2091858355483548,
12n_318,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.854101966249674,
12n_319,2,3,3,1,2,chiral,1,N,['n/a'],1.0742572562036126,
12n_320,1,3,3,1,2,chiral,1,N,['n/a'],0.6983294745857838,
12n_321,2,2,3,1,,reversible,D1,N,['n/a'],1.6688973182171583,
12n_322,1,2,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '-2/7']",1.2668379419852656,
12n_323,[1; 2],2,3,"[1, 2]",2,chiral,1,N,['n/a'],1.8571295969915163,
12n_324,[1; 2],2,3,"[1, 2]",2,chiral,1,N,['n/a'],1.0794743587862692,
12n_325,1,3,3,1,2,chiral,1,N,['n/a'],1.422553590846897,
12n_326,2,4,3,1,2,chiral,1,N,['n/a'],0.283054670104897,
12n_327,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2898496351390014,
12n_328,4,4,3,1,,reversible,D1,N,['n/a'],1.5924806635423252,
12n_329,3,3,3,"[1, 2]",,reversible,D1,N,['n/a'],0.9759111274555046,
12n_330,[1; 2],3,3,1,,reversible,D1,N,['n/a'],0.8053800873174888,
12n_331,2,3,3,1,2,chiral,1,N,['n/a'],0.7606360077333255,
12n_332,2,2,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-2/9']",2.1378579273419773,
12n_333,2,2,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-7/9']",2.029676525645767,
12n_334,2,2,3,2,2,chiral,Z2,Y,"['2/3', '-2/3', '7/9']",2.0743751604450327,
12n_335,2,3,3,1,2,chiral,1,N,['n/a'],0.5931408085827993,
12n_336,2,3,3,1,2,chiral,1,N,['n/a'],0.4187062081679312,
12n_337,[1; 2],3,3,1,2,chiral,Z2,Y,"['2/3', '3/5', '-2/7']",1.2985316934181836,
12n_338,4,4,3,1,2,reversible,D1,Y,"['2/3', '-1/4', '-5/7']",0.7410467470089978,
12n_339,2,3,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-2/7']",1.3346832962547361,
12n_340,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '2/7']",1.3151008207554173,
12n_341,3,3,3,"[1, 2]",2,reversible,D1,Y,"['2/3', '-3/4', '-5/7']",1.1357273831228876,
12n_342,1,2,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '5/7']",0.9908679951249469,
12n_343,1,2,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-5/7']",1.209167464629377,
12n_344,2,4,3,1,2,chiral,1,N,['n/a'],0.37276488070362046,
12n_345,[1; 2],4,3,1,2,chiral,1,N,['n/a'],0.48388903560039476,
12n_346,[1; 2],4,3,1,2,chiral,1,N,['n/a'],0.3135292051871283,
12n_347,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '-2/7']",1.3440626826912223,
12n_348,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.6462152166943701,
12n_349,2,3,3,1,2,chiral,1,N,['n/a'],0.3135292051869085,
12n_350,1,3,3,1,2,chiral,1,N,['n/a'],0.36333081182026006,
12n_351,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.547655627430622,
12n_352,1,3,3,1,1,reversible,D1,N,['n/a'],1.074257256203611,2
12n_353,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.111456180000988,
12n_354,[1; 2],3,3,1,,reversible,D1,N,['n/a'],0.8385576508259385,
12n_355,2,3,3,2,2,reversible,D1,N,['n/a'],0.9512124145057258,
12n_356,2,3,3,2,2,negative amphicheiral,D1,N,['n/a'],1.2016261237511587,
12n_357,2,3,3,2,2,chiral,1,N,['n/a'],1.3278549939900492,
12n_358,1,2,3,1,2,chiral,1,N,['n/a'],1.383089178710284,
12n_359,[1; 2],2,3,1,2,chiral,1,N,['n/a'],1.0201240580335884,
12n_360,1,2,3,1,2,chiral,1,N,['n/a'],1.1768906624088962,
12n_361,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.5133862617778115,
12n_362,1,3,3,1,2,chiral,1,N,['n/a'],0.9098300562505264,
12n_363,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.9220971796943795,
12n_364,2,3,3,1,2,chiral,1,N,['n/a'],0.15993154021953473,
12n_365,2,3,3,1,2,chiral,1,N,['n/a'],0.15993154021953654,
12n_366,3,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.4187062082074175,
12n_367,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.8369745620969845,
12n_368,3,4,3,1,2,chiral,1,N,['n/a'],1.5278640450004204,
12n_369,1,4,3,1,2,chiral,1,N,['n/a'],1.3591017580680151,
12n_370,1,3,3,1,1,reversible,D1,N,['n/a'],1.03779300742154,2
12n_371,1,3,3,1,1,reversible,D1,N,['n/a'],1.2668379419852693,2
12n_372,1,3,3,1,2,chiral,1,N,['n/a'],0.5023238148956756,
12n_373,2,3,3,"[1, 2]",,reversible,D1,N,['n/a'],0.9319033345984717,
12n_374,4,4,3,1,1,reversible,D1,N,['n/a'],0.5476556274306117,2
12n_375,2,3,3,1,,reversible,D1,N,['n/a'],1.0794743587862692,
12n_376,[1; 2],4,3,1,2,chiral,1,N,['n/a'],0.7752674466288855,
12n_377,[1; 2],3,3,1,,reversible,D1,N,['n/a'],1.4001903968784832,
12n_378,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.577611809582285,
12n_379,2,3,3,2,2,reversible,D1,Y,"['2/3', '-2/3', '7/12']",2.2982049669281492,
12n_380,2,3,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-7/12']",2.327572578092547,
12n_381,1,2,3,1,2,chiral,1,N,['n/a'],1.2406048056377124,
12n_382,[1; 2],2,3,1,2,chiral,1,N,['n/a'],0.5476556274306115,
12n_383,[1; 2],2,3,1,,reversible,D1,N,['n/a'],0.9258550568338556,
12n_384,2,3,3,1,2,chiral,1,N,['n/a'],0.7514508509066656,
12n_385,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.7363463205492964,
12n_386,4,4,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-5/12']",2.355663448214242,
12n_387,3,4,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-7/12']",2.2853691955575473,
12n_388,2,3,3,2,2,reversible,D1,Y,"['2/3', '-2/3', '5/12']",2.361899052936137,
12n_389,2,3,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-5/12']",2.3401768771407876,
12n_390,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.00560242579803,
12n_391,2,3,3,1,,reversible,D1,N,['n/a'],1.1376152908960102,
12n_392,1,3,3,1,,reversible,D1,N,['n/a'],0.9121856129986017,
12n_393,2,2,3,2,2,chiral,1,N,['n/a'],1.6016902068641206,
12n_394,2,2,3,2,2,reversible,D1,N,['n/a'],1.8282502998114807,
12n_395,2,3,3,"[1, 2]",,reversible,D1,N,['n/a'],1.3698811787127412,
12n_396,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.753594864136967,
12n_397,2,3,3,2,2,reversible,D1,N,['n/a'],1.1768906624088424,
12n_398,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.372413502287138,
12n_399,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.2640941396062648,
12n_400,1,3,3,1,2,chiral,1,N,['n/a'],1.0398587344243302,
12n_401,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.3523967511593955,
12n_402,3,3,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-4/9']",2.19537243138524,
12n_403,2,3,3,2,2,reversible,D2,N,['n/a'],2.119769372184582,
12n_404,[2; 3],2,3,1,1,reversible,D2,Y,"['2/3', '-1/3', '-4/11']",1.0377930074214023,2
12n_405,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.079474358786261,
12n_406,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2941979446902008,
12n_407,2,3,3,1,2,chiral,1,N,['n/a'],1.8282502998114971,
12n_408,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.6086901492538672,
12n_409,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.714423200747361,
12n_410,2,3,3,1,2,chiral,1,N,['n/a'],1.4121762863833787,
12n_411,[1; 2],2,3,1,,reversible,D1,N,['n/a'],1.5122073497903832,
12n_412,1,3,3,1,2,chiral,1,N,['n/a'],1.5411105196526453,
12n_413,2,3,3,1,2,chiral,1,N,['n/a'],1.6810328231570135,
12n_414,2,2,3,2,2,reversible,D1,N,['n/a'],1.460391186036722,
12n_415,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.428929436700271,
12n_416,[2; 3],4,3,1,,reversible,D1,N,['n/a'],0.3727648807011852,
12n_417,4,4,3,"[1, 2]",,reversible,D1,N,['n/a'],0.05572809000084078,
12n_418,3,4,3,"[1, 2]",2,chiral,1,N,['n/a'],0.909830056250523,
12n_419,3,4,3,1,2,chiral,1,N,['n/a'],1.9793839129906836,
12n_420,2,3,3,2,2,reversible,D1,N,['n/a'],2.1652029783687325,
12n_421,[1; 2],3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.8010572436358343,
12n_422,[1; 2],3,3,1,2,chiral,1,N,['n/a'],0.8010572436358021,
12n_423,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.8096798518634655,
12n_424,1,4,3,1,2,chiral,1,N,['n/a'],1.6469656322474164,
12n_425,2,4,3,"[1, 2]",,reversible,D1,N,['n/a'],2.10851244245947,
12n_426,4,4,3,1,,reversible,D2,N,['n/a'],1.8747555647347722,
12n_427,2,4,3,1,2,chiral,1,N,['n/a'],1.563678861713841,
12n_428,3,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.344062682691767,
12n_429,1,2,3,1,2,chiral,1,N,['n/a'],1.201626123753952,
12n_430,1,2,3,0,2,chiral,1,N,['n/a'],1.7856288825662128,
12n_431,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.6178074209602296,
12n_432,[2; 3],2,3,1,,reversible,D1,N,['n/a'],0.8385576508300085,
12n_433,2,3,3,1,1,reversible,D1,N,['n/a'],0.6515661775713266,2
12n_434,1,3,3,1,2,chiral,1,N,['n/a'],0.5578197961954187,
12n_435,1,3,3,1,2,chiral,1,N,['n/a'],1.4376941012510325,
12n_436,2,3,3,2,2,reversible,D1,N,['n/a'],1.3549617522330282,
12n_437,[1; 2],3,3,1,2,chiral,1,N,['n/a'],1.1768906624088877,
12n_438,2,3,3,1,,reversible,D1,N,['n/a'],2.041368234788256,
12n_439,[1; 2; 3],3,3,1,,reversible,D1,N,['n/a'],1.315100820755389,
12n_440,2,3,3,2,2,chiral,1,N,['n/a'],2.3275725780925405,
12n_441,[2; 3],3,3,"[1, 2]",,reversible,D1,N,['n/a'],1.6469656322474227,
12n_442,2,2,3,2,2,reversible,D1,N,['n/a'],1.6164804329187659,
12n_443,[1; 2; 3],2,3,1,,reversible,D1,N,['n/a'],0.41870620816786297,
12n_444,[1; 2],2,3,"[1, 2]",2,chiral,Z2,Y,"['2/3', '-2/3', '3/11']",1.0377930074215396,
12n_445,2,3,3,"[1, 2]",,reversible,D1,N,['n/a'],0.35364516305455385,
12n_446,1,3,3,1,1,reversible,D1,N,['n/a'],0.7082039324993694,2
12n_447,1,3,3,1,2,chiral,Z2,Y,"['2/3', '3/5', '-4/7']",0.9571004630031266,
12n_448,[1; 2],4,3,1,2,chiral,1,N,['n/a'],0.6408195758731425,
12n_449,[1; 2],3,3,1,,reversible,D1,N,['n/a'],0.547655627430609,
12n_450,1,3,3,1,,reversible,D1,N,['n/a'],1.0398587344239572,
12n_451,2,3,3,"[1, 2]",,reversible,D1,N,['n/a'],1.8620179795745115,
12n_452,[1; 2],2,3,1,,reversible,D1,N,['n/a'],1.7314966420049678,
