Name,Unknotting,Genus,Bridge,Nakanishi,Tunnel,Symmetry type,Symmetry group,Montesinos?,Montesinos fractions
12a_1268,1,4,3,1,2,chiral,1,N,['n/a']
12a_1269,[2; 3],3,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_1270,2,4,3,1,2,reversible,D1,N,['n/a']
12a_1271,1,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12a_1272,2,4,3,1,2,chiral,1,N,['n/a']
12a_1273,1,5,2,1,1,fully amphicheiral,D4,N,['n/a']
12a_1274,2,4,2,1,1,reversible,D2,N,['n/a']
12a_1275,2,3,2,"[1, 2]",1,fully amphicheiral,D4,N,['n/a']
12a_1276,2,4,2,1,1,reversible,D2,N,['n/a']
12a_1277,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a']
12a_1278,[2; 3],3,2,1,1,reversible,D2,N,['n/a']
12a_1279,[2; 3],2,2,1,1,reversible,D2,N,['n/a']
12a_1280,2,4,3,2,2,negative amphicheiral,D1,N,['n/a']
12a_1281,[2; 3],3,2,1,1,fully amphicheiral,D4,N,['n/a']
12a_1282,[2; 3],2,2,1,1,reversible,D2,N,['n/a']
12a_1283,2,5,3,2,2,reversible,D2,Y,"['1/3', '1/3', '5/6']"
12a_1284,2,4,3,1,2,reversible,D2,Y,"['1/3', '1/3', '7/10']"
12a_1285,[2; 3],4,3,1,2,reversible,D2,Y,"['1/3', '1/3', '3/10']"
12a_1286,[2; 3],3,3,2,2,reversible,D2,Y,"['1/3', '1/3', '1/6']"
12a_1287,[2; 3],1,2,1,1,fully amphicheiral,D4,N,['n/a']
12a_1288,[2; 3],5,3,2,2,fully amphicheiral,D4,N,['n/a']
12n_1,1,3,3,1,2,chiral,1,N,['n/a']
12n_2,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_3,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_4,1,3,3,1,2,chiral,1,N,['n/a']
12n_5,1,3,3,1,2,chiral,1,N,['n/a']
12n_6,2,4,3,1,2,chiral,1,N,['n/a']
12n_7,1,3,3,1,2,chiral,1,N,['n/a']
12n_8,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_9,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_10,2,3,3,1,2,chiral,1,N,['n/a']
12n_11,[1; 2],2,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '7/9']"
12n_12,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-2/9']"
12n_13,1,2,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-7/9']"
12n_14,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_15,2,3,3,1,2,chiral,1,N,['n/a']
12n_16,2,4,3,1,,reversible,D1,N,['n/a']
12n_17,2,3,3,1,2,chiral,1,N,['n/a']
12n_18,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_19,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_20,1,3,3,1,2,chiral,1,N,['n/a']
12n_21,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_22,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_23,1,2,3,1,2,chiral,1,N,['n/a']
12n_24,1,3,3,1,2,chiral,1,N,['n/a']
12n_25,1,2,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '2/9']"
12n_26,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_27,2,4,3,1,2,chiral,1,N,['n/a']
12n_28,1,3,3,1,2,chiral,1,N,['n/a']
12n_29,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_30,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_31,1,3,3,1,2,chiral,1,N,['n/a']
12n_32,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_33,2,4,3,1,2,chiral,1,N,['n/a']
12n_34,1,2,3,1,2,chiral,1,N,['n/a']
12n_35,1,3,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '8/11']"
12n_36,1,3,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-3/11']"
12n_37,2,4,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-8/11']"
12n_38,1,3,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '8/13']"
12n_39,1,3,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-5/13']"
12n_40,2,4,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-8/13']"
12n_41,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '3/11']"
12n_42,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '7/11']"
12n_43,[1; 2],4,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-4/11']"
12n_44,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-7/11']"
12n_45,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '5/13']"
12n_46,1,2,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '5/9']"
12n_47,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-4/9']"
12n_48,[1; 2],2,3,1,1,reversible,D1,Y,"['1/2', '3/5', '-5/9']"
12n_49,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_50,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_51,[1; 2],2,3,1,2,chiral,1,N,['n/a']
12n_52,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_53,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_54,2,3,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '4/11']"
12n_55,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '2/3', '-3/5']"
12n_56,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-2/3', '-2/5']"
12n_57,2,2,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-2/3', '-3/5']"
12n_58,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '2/3', '-2/5']"
12n_59,3,4,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-1/3', '-3/5']"
12n_60,2,4,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-2/3', '3/5']"
12n_61,2,4,4,2,2,reversible,D1,Y,"['1/2', '-2/3', '2/3', '3/5']"
12n_62,2,3,4,2,2,reversible,D1,Y,"['1/2', '-2/3', '2/3', '2/5']"
12n_63,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-1/3', '-2/5']"
12n_64,2,4,4,2,2,reversible,D1,Y,"['1/2', '-2/3', '1/3', '3/5']"
12n_65,1,2,3,1,1,reversible,D1,Y,"['1/2', '-3/5', '4/9']"
12n_66,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-2/3', '2/5']"
12n_67,3,4,4,2,2,reversible,D1,Y,"['1/2', '-2/3', '1/3', '2/5']"
12n_68,3,4,3,1,2,chiral,1,N,['n/a']
12n_69,1,3,3,1,2,chiral,1,N,['n/a']
12n_70,1,3,3,1,2,chiral,1,N,['n/a']
12n_71,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_72,2,3,3,1,2,chiral,1,N,['n/a']
12n_73,2,3,3,1,2,chiral,1,N,['n/a']
12n_74,4,4,3,1,2,chiral,1,N,['n/a']
12n_75,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_76,2,3,3,1,2,chiral,1,N,['n/a']
12n_77,3,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '9/11']"
12n_78,2,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-2/11']"
12n_79,1,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-9/11']"
12n_80,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_81,2,3,3,1,2,chiral,1,N,['n/a']
12n_82,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_83,2,3,3,1,2,chiral,1,N,['n/a']
12n_84,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_85,2,3,3,1,2,chiral,1,N,['n/a']
12n_86,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_87,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_88,3,3,3,1,,reversible,D1,N,['n/a']
12n_89,3,4,3,1,2,chiral,1,N,['n/a']
12n_90,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_91,4,4,3,1,2,chiral,1,N,['n/a']
12n_92,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_93,3,4,3,1,2,chiral,1,N,['n/a']
12n_94,2,3,3,1,2,chiral,1,N,['n/a']
12n_95,2,3,3,1,2,chiral,1,N,['n/a']
12n_96,3,3,3,1,2,chiral,1,N,['n/a']
12n_97,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_98,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_99,2,3,3,1,2,chiral,1,N,['n/a']
12n_100,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_101,[1; 2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_102,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_103,3,4,3,1,2,chiral,1,N,['n/a']
12n_104,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_105,4,4,3,1,2,chiral,1,N,['n/a']
12n_106,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_107,3,4,3,1,2,chiral,1,N,['n/a']
12n_108,2,3,3,1,2,chiral,1,N,['n/a']
12n_109,2,3,3,1,2,chiral,1,N,['n/a']
12n_110,3,3,3,1,2,chiral,1,N,['n/a']
12n_111,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_112,2,3,3,1,2,chiral,1,N,['n/a']
12n_113,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_114,3,4,3,1,2,chiral,1,N,['n/a']
12n_115,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_116,2,3,3,1,2,chiral,1,N,['n/a']
12n_117,2,3,3,1,2,chiral,1,N,['n/a']
12n_118,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_119,2,3,3,1,2,chiral,1,N,['n/a']
12n_120,2,3,3,1,2,chiral,1,N,['n/a']
12n_121,1,2,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '2/11']"
12n_122,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_123,2,3,3,1,2,chiral,1,N,['n/a']
12n_124,1,2,3,1,2,chiral,1,N,['n/a']
12n_125,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_126,2,3,3,1,2,chiral,1,N,['n/a']
12n_127,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_128,2,3,3,1,2,chiral,1,N,['n/a']
12n_129,1,3,3,1,2,chiral,1,N,['n/a']
12n_130,2,3,3,1,2,chiral,1,N,['n/a']
12n_131,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_132,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_133,3,3,3,1,2,chiral,Z2,N,['n/a']
12n_134,3,4,3,1,2,chiral,1,N,['n/a']
12n_135,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_136,4,4,3,1,2,chiral,1,N,['n/a']
12n_137,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_138,3,4,3,1,2,chiral,1,N,['n/a']
12n_139,[2; 3],4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_140,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_141,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_142,1,3,3,1,2,reversible,D1,Y,"['2/3', '-2/5', '-5/8']"
12n_143,2,3,3,1,2,reversible,D1,Y,"['2/3', '-2/5', '-3/8']"
12n_144,2,3,3,2,2,reversible,D1,Y,"['3/5', '-3/5', '3/4']"
12n_145,2,2,3,2,2,reversible,D1,Y,"['3/5', '-3/5', '1/4']"
12n_146,1,2,3,1,2,chiral,Z2,Y,"['2/3', '-2/5', '-5/7']"
12n_147,3,3,3,2,2,reversible,D2,Y,"['3/5', '3/5', '-3/5']"
12n_148,3,3,3,"[1, 2]",2,chiral,Z2,Y,"['2/3', '-2/5', '-3/7']"
12n_149,2,2,3,1,2,chiral,Z2,Y,"['2/3', '-2/5', '-1/5']"
12n_150,2,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '13/21']"
12n_151,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-8/21']"
12n_152,1,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-13/21']"
12n_153,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '5/17']"
12n_154,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-12/17']"
12n_155,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-5/17']"
12n_156,2,4,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_157,2,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_158,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_159,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '12/17']"
12n_160,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '12/19']"
12n_161,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-7/19']"
12n_162,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-12/19']"
12n_163,3,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '11/19']"
12n_164,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-8/19']"
12n_165,1,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-11/19']"
12n_166,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '9/13']"
12n_167,[1; 2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-4/13']"
12n_168,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-9/13']"
12n_169,[3; 4],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '11/15']"
12n_170,[1; 2],2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-4/15']"
12n_171,2,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-11/15']"
12n_172,3,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '7/19']"
12n_173,2,4,3,1,2,chiral,1,N,['n/a']
12n_174,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_175,2,4,3,1,2,chiral,1,N,['n/a']
12n_176,[1; 2],2,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_177,3,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_178,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_179,2,3,3,1,2,chiral,1,N,['n/a']
12n_180,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_181,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_182,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_183,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_184,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_185,3,4,3,1,2,chiral,1,N,['n/a']
12n_186,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_187,4,4,3,1,2,chiral,1,N,['n/a']
12n_188,2,4,3,1,2,chiral,1,N,['n/a']
12n_189,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_190,[2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_191,3,4,3,1,2,chiral,1,N,['n/a']
12n_192,[1; 2; 3],4,3,1,2,chiral,1,N,['n/a']
12n_193,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_194,2,3,3,1,2,chiral,1,N,['n/a']
12n_195,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_196,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_197,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_198,1,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '8/21']"
12n_199,2,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '4/13']"
12n_200,2,2,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '4/15']"
12n_201,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_202,[2;3],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_203,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_204,[2; 3],3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_205,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_206,2,4,3,1,2,chiral,1,N,['n/a']
12n_207,3,4,3,1,,reversible,D1,N,['n/a']
12n_208,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_209,2,3,3,1,2,chiral,1,N,['n/a']
12n_210,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_211,2,3,3,1,,reversible,D1,N,['n/a']
12n_212,[2;3],3,3,1,2,chiral,1,N,['n/a']
12n_213,2,3,3,1,2,chiral,1,N,['n/a']
12n_214,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_215,2,3,3,1,2,chiral,1,N,['n/a']
12n_216,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_217,3,3,3,1,2,chiral,1,N,['n/a']
12n_218,1,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '8/19']"
12n_219,2,4,4,2,2,reversible,D1,Y,"['1/2', '2/3', '3/5', '-2/3']"
12n_220,3,4,4,2,2,reversible,D2,Y,"['1/2', '2/3', '-3/5', '-1/3']"
12n_221,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-3/5', '-2/3']"
12n_222,2,3,4,2,2,reversible,D2,Y,"['1/2', '2/3', '3/5', '-1/3']"
12n_223,2,3,4,2,2,reversible,D2,Y,"['1/2', '2/3', '-3/5', '2/3']"
12n_224,2,3,4,2,2,reversible,D1,Y,"['1/2', '2/3', '-3/5', '1/3']"
12n_225,2,2,4,2,2,reversible,D2,Y,"['1/2', '2/3', '-2/5', '-1/3']"
12n_226,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_227,2,4,3,1,2,chiral,1,N,['n/a']
12n_228,3,4,3,1,,reversible,D1,N,['n/a']
12n_229,3,4,4,2,2,reversible,D2,Y,"['1/2', '-2/3', '2/5', '1/3']"
12n_230,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_231,1,3,3,1,2,chiral,1,N,['n/a']
12n_232,1,2,3,1,2,chiral,1,N,['n/a']
12n_233,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '6/7']"
12n_234,3,4,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-1/7']"
12n_235,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-6/7']"
12n_236,[2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '10/13']"
12n_237,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-3/13']"
12n_238,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-10/13']"
12n_239,[2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '10/17']"
12n_240,2,3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-7/17']"
12n_241,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-10/17']"
12n_242,5,5,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '1/7']"
12n_243,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '3/13']"
12n_244,4,4,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '7/17']"
12n_245,[3; 4],3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_246,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_247,2,2,3,1,,reversible,D1,N,['n/a']
12n_248,[2; 3],2,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '6/11']"
12n_249,1,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-5/11']"
12n_250,1,2,3,1,1,reversible,D1,Y,"['1/2', '2/3', '-6/11']"
12n_251,3,3,3,1,1,reversible,D1,Y,"['1/2', '-2/3', '5/11']"
12n_252,1,3,3,1,2,chiral,1,N,['n/a']
12n_253,[2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_254,2,3,3,1,2,chiral,1,N,['n/a']
12n_255,1,3,3,1,2,chiral,1,N,['n/a']
12n_256,2,3,3,1,2,chiral,1,N,['n/a']
12n_257,2,3,3,2,2,chiral,1,N,['n/a']
12n_258,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_259,[3; 4],3,3,1,2,chiral,1,N,['n/a']
12n_260,[2; 3],2,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_261,2,4,4,2,2,reversible,D2,Y,"['1/2', '-2/3', '3/5', '1/3']"
12n_262,1,3,3,1,2,chiral,1,N,['n/a']
12n_263,1,3,3,1,2,chiral,1,N,['n/a']
12n_264,2,3,3,1,2,chiral,1,N,['n/a']
12n_265,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_266,2,3,3,1,2,chiral,1,N,['n/a']
12n_267,2,3,3,1,2,chiral,1,N,['n/a']
12n_268,2,2,3,2,2,chiral,1,N,['n/a']
12n_269,2,3,3,2,2,reversible,D1,N,['n/a']
12n_270,[2; 3],2,3,2,2,reversible,D1,N,['n/a']
12n_271,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '3/8']"
12n_272,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '5/8']"
12n_273,2,3,3,2,2,reversible,D2,Y,"['3/5', '-2/5', '-1/4']"
12n_274,2,2,3,2,2,reversible,D2,Y,"['3/5', '-2/5', '-3/4']"
12n_275,1,2,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '2/7']"
12n_276,3,3,3,2,2,reversible,D6,Y,"['3/5', '-2/5', '-2/5']"
12n_277,1,3,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '4/7']"
12n_278,2,2,3,"[1, 2]",2,chiral,Z2,Y,"['2/3', '-3/5', '4/5']"
12n_279,1,2,3,1,,reversible,D1,N,['n/a']
12n_280,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_281,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_282,[1; 2],2,3,1,,reversible,D1,N,['n/a']
12n_283,2,4,3,1,,reversible,D1,N,['n/a']
12n_284,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_285,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_286,[1; 2],2,3,1,2,chiral,Z2,Y,"['2/3', '-2/3', '5/13']"
12n_287,[1; 2],4,3,1,,reversible,D1,N,['n/a']
12n_288,[1; 2],2,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-5/7']"
12n_289,3,3,3,1,1,reversible,D2,Y,"['1/2', '5/7', '-2/7']"
12n_290,2,3,3,1,2,chiral,1,N,['n/a']
12n_291,[1; 2; 3],3,3,1,2,chiral,1,N,['n/a']
12n_292,4,4,3,1,2,chiral,1,N,['n/a']
12n_293,2,2,3,1,1,reversible,D2,Y,"['1/2', '-5/7', '2/7']"
12n_294,[2; 3],4,3,2,2,reversible,D2,Y,"['3/5', '3/5', '-3/4']"
12n_295,[1; 2],3,3,"[1, 2]",2,reversible,D1,Y,"['2/3', '3/5', '-3/8']"
12n_296,2,4,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '-3/8']"
12n_297,2,3,3,2,2,reversible,D2,Y,"['3/5', '3/5', '-1/4']"
12n_298,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_299,2,3,3,1,,reversible,D1,N,['n/a']
12n_300,1,3,3,1,2,reversible,D1,Y,"['2/3', '3/5', '-5/8']"
12n_301,[1; 2],4,3,1,2,reversible,D1,Y,"['2/3', '-3/5', '-5/8']"
12n_302,[1; 2],3,3,1,2,reversible,D2,Y,"['2/3', '2/3', '-5/13']"
12n_303,2,3,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '4/5']"
12n_304,[1; 2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-1/5']"
12n_305,4,4,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-4/5']"
12n_306,1,2,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '4/7']"
12n_307,[1; 2; 3],2,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-3/7']"
12n_308,3,3,3,1,1,reversible,D1,Y,"['1/2', '5/7', '-4/7']"
12n_309,[1; 2],3,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '1/5']"
12n_310,1,2,3,1,1,reversible,D1,Y,"['1/2', '-5/7', '3/7']"
12n_311,1,2,3,1,,reversible,D1,N,['n/a']
12n_312,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_313,1,2,3,0,2,chiral,1,N,['n/a']
12n_314,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_315,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_316,2,3,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_317,2,3,3,1,2,chiral,1,N,['n/a']
12n_318,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_319,2,3,3,1,2,chiral,1,N,['n/a']
12n_320,1,3,3,1,2,chiral,1,N,['n/a']
12n_321,2,2,3,1,,reversible,D1,N,['n/a']
12n_322,1,2,3,1,2,chiral,Z2,Y,"['2/3', '-3/5', '-2/7']"
12n_323,[1; 2],2,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_324,[1; 2],2,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_325,1,3,3,1,2,chiral,1,N,['n/a']
12n_326,2,4,3,1,2,chiral,1,N,['n/a']
12n_327,2,4,3,"[1, 2]",2,chiral,1,N,['n/a']
12n_328,4,4,3,1,,reversible,D1,N,['n/a']
12n_329,3,3,3,"[1, 2]",,reversible,D1,N,['n/a']
12n_330,[1; 2],3,3,1,,reversible,D1,N,['n/a']
12n_331,2,3,3,1,2,chiral,1,N,['n/a']
12n_332,2,2,3,2,2,reversible,D2,Y,"['2/3', '-1/3', '-2/9']"
12n_333,2,2,3,2,2,reversible,D2,Y,"['2/3', '2/3', '-7/9']"
12n_334,2,2,3,2,2,chiral,Z2,Y,"['2/3', '-2/3', '7/9']"
12n_335,2,3,3,1,2,chiral,1,N,['n/a']
12n_336,2,3,3,1,2,chiral,1,N,['n/a']
12n_337,[1; 2],3,3,1,2,chiral,Z2,Y,"['2/3', '3/5', '-2/7']"
12n_338,4,4,3,1,2,reversible,D1,Y,"['2/3', '-1/4', '-5/7']"
12n_339,2,3,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-2/7']"
12n_340,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '2/7']"
12n_341,3,3,3,"[1, 2]",2,reversible,D1,Y,"['2/3', '-3/4', '-5/7']"
12n_342,1,2,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '5/7']"
12n_343,1,2,3,1,2,reversible,D1,Y,"['2/3', '3/4', '-5/7']"
12n_344,2,4,3,1,2,chiral,1,N,['n/a']
12n_345,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_346,[1; 2],4,3,1,2,chiral,1,N,['n/a']
12n_347,1,3,3,1,2,reversible,D1,Y,"['2/3', '-3/4', '-2/7']"
12n_348,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_349,2,3,3,1,2,chiral,1,N,['n/a']
12n_350,1,3,3,1,2,chiral,1,N,['n/a']
12n_351,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_352,1,3,3,1,,reversible,D1,N,['n/a']
12n_353,[1; 2],3,3,1,2,chiral,1,N,['n/a']
12n_354,[1; 2],3,3,1,,reversible,D1,N,['n/a']
